Date,PCODE,Country,Rainfall - (MM),Province,City,Year,Month,Quarter
1990/01/08,PK2,Pakistan,5,Balochistan,Balochistan,1990,August,Q1
1990/11/08,PK2,Pakistan,5,Balochistan,Balochistan,1990,August,Q1
1990/08/21,PK2,Pakistan,2,Balochistan,Balochistan,1990,August,Q1
1990/01/09,PK2,Pakistan,2,Balochistan,Balochistan,1990,September,Q1
1990/11/09,PK2,Pakistan,1,Balochistan,Balochistan,1990,September,Q1
1990/09/21,PK2,Pakistan,1,Balochistan,Balochistan,1990,September,Q1
1990/01/10,PK2,Pakistan,0,Balochistan,Balochistan,1990,October,Q2
1990/11/10,PK2,Pakistan,0,Balochistan,Balochistan,1990,October,Q2
1990/10/21,PK2,Pakistan,0,Balochistan,Balochistan,1990,October,Q2
1990/01/11,PK2,Pakistan,0,Balochistan,Balochistan,1990,November,Q2
1990/11/11,PK2,Pakistan,0,Balochistan,Balochistan,1990,November,Q2
1990/11/21,PK2,Pakistan,1,Balochistan,Balochistan,1990,November,Q2
1990/01/12,PK2,Pakistan,2,Balochistan,Balochistan,1990,December,Q2
1990/11/12,PK2,Pakistan,3,Balochistan,Balochistan,1990,December,Q2
1990/12/21,PK2,Pakistan,5,Balochistan,Balochistan,1990,December,Q2
1991/01/01,PK2,Pakistan,7,Balochistan,Balochistan,1991,January,Q3
1991/11/01,PK2,Pakistan,5,Balochistan,Balochistan,1991,January,Q3
1991/01/21,PK2,Pakistan,5,Balochistan,Balochistan,1991,January,Q3
1991/01/02,PK2,Pakistan,8,Balochistan,Balochistan,1991,February,Q3
1991/11/02,PK2,Pakistan,6,Balochistan,Balochistan,1991,February,Q3
1991/02/21,PK2,Pakistan,6,Balochistan,Balochistan,1991,February,Q3
1991/01/03,PK2,Pakistan,8,Balochistan,Balochistan,1991,March,Q3
1991/11/03,PK2,Pakistan,7,Balochistan,Balochistan,1991,March,Q3
1991/03/21,PK2,Pakistan,8,Balochistan,Balochistan,1991,March,Q3
1991/01/04,PK2,Pakistan,3,Balochistan,Balochistan,1991,April,Q4
1991/11/04,PK2,Pakistan,2,Balochistan,Balochistan,1991,April,Q4
1991/04/21,PK2,Pakistan,2,Balochistan,Balochistan,1991,April,Q4
1991/01/05,PK2,Pakistan,2,Balochistan,Balochistan,1991,May,Q4
1991/11/05,PK2,Pakistan,2,Balochistan,Balochistan,1991,May,Q4
1991/05/21,PK2,Pakistan,1,Balochistan,Balochistan,1991,May,Q4
1991/01/06,PK2,Pakistan,1,Balochistan,Balochistan,1991,June,Q4
1991/11/06,PK2,Pakistan,1,Balochistan,Balochistan,1991,June,Q4
1991/06/21,PK2,Pakistan,1,Balochistan,Balochistan,1991,June,Q4
1991/01/07,PK2,Pakistan,2,Balochistan,Balochistan,1991,July,Q1
1991/11/07,PK2,Pakistan,2,Balochistan,Balochistan,1991,July,Q1
1991/07/21,PK2,Pakistan,2,Balochistan,Balochistan,1991,July,Q1
1991/01/08,PK2,Pakistan,2,Balochistan,Balochistan,1991,August,Q1
1991/11/08,PK2,Pakistan,1,Balochistan,Balochistan,1991,August,Q1
1991/08/21,PK2,Pakistan,1,Balochistan,Balochistan,1991,August,Q1
1991/01/09,PK2,Pakistan,1,Balochistan,Balochistan,1991,September,Q1
1991/11/09,PK2,Pakistan,1,Balochistan,Balochistan,1991,September,Q1
1991/09/21,PK2,Pakistan,1,Balochistan,Balochistan,1991,September,Q1
1991/01/10,PK2,Pakistan,0,Balochistan,Balochistan,1991,October,Q2
1991/11/10,PK2,Pakistan,0,Balochistan,Balochistan,1991,October,Q2
1991/10/21,PK2,Pakistan,0,Balochistan,Balochistan,1991,October,Q2
1991/01/11,PK2,Pakistan,0,Balochistan,Balochistan,1991,November,Q2
1991/11/11,PK2,Pakistan,0,Balochistan,Balochistan,1991,November,Q2
1991/11/21,PK2,Pakistan,1,Balochistan,Balochistan,1991,November,Q2
1991/01/12,PK2,Pakistan,2,Balochistan,Balochistan,1991,December,Q2
1991/11/12,PK2,Pakistan,4,Balochistan,Balochistan,1991,December,Q2
1991/12/21,PK2,Pakistan,3,Balochistan,Balochistan,1991,December,Q2
1992/01/01,PK2,Pakistan,6,Balochistan,Balochistan,1992,January,Q3
1992/11/01,PK2,Pakistan,5,Balochistan,Balochistan,1992,January,Q3
1992/01/21,PK2,Pakistan,18,Balochistan,Balochistan,1992,January,Q3
1992/01/02,PK2,Pakistan,5,Balochistan,Balochistan,1992,February,Q3
1992/11/02,PK2,Pakistan,7,Balochistan,Balochistan,1992,February,Q3
1992/02/21,PK2,Pakistan,6,Balochistan,Balochistan,1992,February,Q3
1992/01/03,PK2,Pakistan,4,Balochistan,Balochistan,1992,March,Q3
1992/11/03,PK2,Pakistan,5,Balochistan,Balochistan,1992,March,Q3
1992/03/21,PK2,Pakistan,6,Balochistan,Balochistan,1992,March,Q3
1992/01/04,PK2,Pakistan,3,Balochistan,Balochistan,1992,April,Q4
1992/11/04,PK2,Pakistan,2,Balochistan,Balochistan,1992,April,Q4
1992/04/21,PK2,Pakistan,2,Balochistan,Balochistan,1992,April,Q4
1992/01/05,PK2,Pakistan,1,Balochistan,Balochistan,1992,May,Q4
1992/11/05,PK2,Pakistan,1,Balochistan,Balochistan,1992,May,Q4
1992/05/21,PK2,Pakistan,1,Balochistan,Balochistan,1992,May,Q4
1992/01/06,PK2,Pakistan,1,Balochistan,Balochistan,1992,June,Q4
1992/11/06,PK2,Pakistan,1,Balochistan,Balochistan,1992,June,Q4
1992/06/21,PK2,Pakistan,1,Balochistan,Balochistan,1992,June,Q4
1992/01/07,PK2,Pakistan,3,Balochistan,Balochistan,1992,July,Q1
1992/11/07,PK2,Pakistan,6,Balochistan,Balochistan,1992,July,Q1
1992/07/21,PK2,Pakistan,13,Balochistan,Balochistan,1992,July,Q1
1992/01/08,PK2,Pakistan,11,Balochistan,Balochistan,1992,August,Q1
1992/11/08,PK2,Pakistan,6,Balochistan,Balochistan,1992,August,Q1
1992/08/21,PK2,Pakistan,2,Balochistan,Balochistan,1992,August,Q1
1992/01/09,PK2,Pakistan,2,Balochistan,Balochistan,1992,September,Q1
1992/11/09,PK2,Pakistan,1,Balochistan,Balochistan,1992,September,Q1
1992/09/21,PK2,Pakistan,1,Balochistan,Balochistan,1992,September,Q1
1992/01/10,PK2,Pakistan,1,Balochistan,Balochistan,1992,October,Q2
1992/11/10,PK2,Pakistan,0,Balochistan,Balochistan,1992,October,Q2
1992/10/21,PK2,Pakistan,1,Balochistan,Balochistan,1992,October,Q2
1992/01/11,PK2,Pakistan,0,Balochistan,Balochistan,1992,November,Q2
1992/11/11,PK2,Pakistan,0,Balochistan,Balochistan,1992,November,Q2
1992/11/21,PK2,Pakistan,1,Balochistan,Balochistan,1992,November,Q2
1992/01/12,PK2,Pakistan,4,Balochistan,Balochistan,1992,December,Q2
1992/11/12,PK2,Pakistan,4,Balochistan,Balochistan,1992,December,Q2
1992/12/21,PK2,Pakistan,6,Balochistan,Balochistan,1992,December,Q2
1993/01/01,PK2,Pakistan,11,Balochistan,Balochistan,1993,January,Q3
1993/11/01,PK2,Pakistan,14,Balochistan,Balochistan,1993,January,Q3
1993/01/21,PK2,Pakistan,5,Balochistan,Balochistan,1993,January,Q3
1993/01/02,PK2,Pakistan,5,Balochistan,Balochistan,1993,February,Q3
1993/11/02,PK2,Pakistan,2,Balochistan,Balochistan,1993,February,Q3
1993/02/21,PK2,Pakistan,2,Balochistan,Balochistan,1993,February,Q3
1993/01/03,PK2,Pakistan,4,Balochistan,Balochistan,1993,March,Q3
1993/11/03,PK2,Pakistan,3,Balochistan,Balochistan,1993,March,Q3
1993/03/21,PK2,Pakistan,4,Balochistan,Balochistan,1993,March,Q3
1993/01/04,PK2,Pakistan,2,Balochistan,Balochistan,1993,April,Q4
1993/11/04,PK2,Pakistan,2,Balochistan,Balochistan,1993,April,Q4
1993/04/21,PK2,Pakistan,2,Balochistan,Balochistan,1993,April,Q4
1993/01/05,PK2,Pakistan,2,Balochistan,Balochistan,1993,May,Q4
1993/11/05,PK2,Pakistan,1,Balochistan,Balochistan,1993,May,Q4
1993/05/21,PK2,Pakistan,1,Balochistan,Balochistan,1993,May,Q4
1993/01/06,PK2,Pakistan,1,Balochistan,Balochistan,1993,June,Q4
1993/11/06,PK2,Pakistan,1,Balochistan,Balochistan,1993,June,Q4
1993/06/21,PK2,Pakistan,1,Balochistan,Balochistan,1993,June,Q4
1993/01/07,PK2,Pakistan,6,Balochistan,Balochistan,1993,July,Q1
1993/11/07,PK2,Pakistan,5,Balochistan,Balochistan,1993,July,Q1
1993/07/21,PK2,Pakistan,4,Balochistan,Balochistan,1993,July,Q1
1993/01/08,PK2,Pakistan,1,Balochistan,Balochistan,1993,August,Q1
1993/11/08,PK2,Pakistan,1,Balochistan,Balochistan,1993,August,Q1
1993/08/21,PK2,Pakistan,1,Balochistan,Balochistan,1993,August,Q1
1993/01/09,PK2,Pakistan,1,Balochistan,Balochistan,1993,September,Q1
1993/11/09,PK2,Pakistan,1,Balochistan,Balochistan,1993,September,Q1
1993/09/21,PK2,Pakistan,1,Balochistan,Balochistan,1993,September,Q1
1993/01/10,PK2,Pakistan,0,Balochistan,Balochistan,1993,October,Q2
1993/11/10,PK2,Pakistan,0,Balochistan,Balochistan,1993,October,Q2
1993/10/21,PK2,Pakistan,0,Balochistan,Balochistan,1993,October,Q2
1993/01/11,PK2,Pakistan,0,Balochistan,Balochistan,1993,November,Q2
1993/11/11,PK2,Pakistan,0,Balochistan,Balochistan,1993,November,Q2
1993/11/21,PK2,Pakistan,1,Balochistan,Balochistan,1993,November,Q2
1993/01/12,PK2,Pakistan,1,Balochistan,Balochistan,1993,December,Q2
1993/11/12,PK2,Pakistan,2,Balochistan,Balochistan,1993,December,Q2
1993/12/21,PK2,Pakistan,2,Balochistan,Balochistan,1993,December,Q2
1994/01/01,PK2,Pakistan,3,Balochistan,Balochistan,1994,January,Q3
1994/11/01,PK2,Pakistan,3,Balochistan,Balochistan,1994,January,Q3
1994/01/21,PK2,Pakistan,5,Balochistan,Balochistan,1994,January,Q3
1994/01/02,PK2,Pakistan,5,Balochistan,Balochistan,1994,February,Q3
1994/11/02,PK2,Pakistan,5,Balochistan,Balochistan,1994,February,Q3
1994/02/21,PK2,Pakistan,4,Balochistan,Balochistan,1994,February,Q3
1994/01/03,PK2,Pakistan,4,Balochistan,Balochistan,1994,March,Q3
1994/11/03,PK2,Pakistan,5,Balochistan,Balochistan,1994,March,Q3
1994/03/21,PK2,Pakistan,5,Balochistan,Balochistan,1994,March,Q3
1994/01/04,PK2,Pakistan,2,Balochistan,Balochistan,1994,April,Q4
1994/11/04,PK2,Pakistan,4,Balochistan,Balochistan,1994,April,Q4
1994/04/21,PK2,Pakistan,2,Balochistan,Balochistan,1994,April,Q4
1994/01/05,PK2,Pakistan,2,Balochistan,Balochistan,1994,May,Q4
1994/11/05,PK2,Pakistan,1,Balochistan,Balochistan,1994,May,Q4
1994/05/21,PK2,Pakistan,1,Balochistan,Balochistan,1994,May,Q4
1994/01/06,PK2,Pakistan,1,Balochistan,Balochistan,1994,June,Q4
1994/11/06,PK2,Pakistan,1,Balochistan,Balochistan,1994,June,Q4
1994/06/21,PK2,Pakistan,6,Balochistan,Balochistan,1994,June,Q4
1994/01/07,PK2,Pakistan,22,Balochistan,Balochistan,1994,July,Q1
1994/11/07,PK2,Pakistan,19,Balochistan,Balochistan,1994,July,Q1
1994/07/21,PK2,Pakistan,9,Balochistan,Balochistan,1994,July,Q1
1994/01/08,PK2,Pakistan,6,Balochistan,Balochistan,1994,August,Q1
1994/11/08,PK2,Pakistan,5,Balochistan,Balochistan,1994,August,Q1
1994/08/21,PK2,Pakistan,7,Balochistan,Balochistan,1994,August,Q1
1994/01/09,PK2,Pakistan,8,Balochistan,Balochistan,1994,September,Q1
1994/11/09,PK2,Pakistan,1,Balochistan,Balochistan,1994,September,Q1
1994/09/21,PK2,Pakistan,1,Balochistan,Balochistan,1994,September,Q1
1994/01/10,PK2,Pakistan,0,Balochistan,Balochistan,1994,October,Q2
1994/11/10,PK2,Pakistan,0,Balochistan,Balochistan,1994,October,Q2
1994/10/21,PK2,Pakistan,0,Balochistan,Balochistan,1994,October,Q2
1994/01/11,PK2,Pakistan,0,Balochistan,Balochistan,1994,November,Q2
1994/11/11,PK2,Pakistan,0,Balochistan,Balochistan,1994,November,Q2
1994/11/21,PK2,Pakistan,1,Balochistan,Balochistan,1994,November,Q2
1994/01/12,PK2,Pakistan,2,Balochistan,Balochistan,1994,December,Q2
1994/11/12,PK2,Pakistan,2,Balochistan,Balochistan,1994,December,Q2
1994/12/21,PK2,Pakistan,3,Balochistan,Balochistan,1994,December,Q2
1995/01/01,PK2,Pakistan,4,Balochistan,Balochistan,1995,January,Q3
1995/11/01,PK2,Pakistan,4,Balochistan,Balochistan,1995,January,Q3
1995/01/21,PK2,Pakistan,4,Balochistan,Balochistan,1995,January,Q3
1995/01/02,PK2,Pakistan,5,Balochistan,Balochistan,1995,February,Q3
1995/11/02,PK2,Pakistan,6,Balochistan,Balochistan,1995,February,Q3
1995/02/21,PK2,Pakistan,5,Balochistan,Balochistan,1995,February,Q3
1995/01/03,PK2,Pakistan,4,Balochistan,Balochistan,1995,March,Q3
1995/11/03,PK2,Pakistan,6,Balochistan,Balochistan,1995,March,Q3
1995/03/21,PK2,Pakistan,5,Balochistan,Balochistan,1995,March,Q3
1995/01/04,PK2,Pakistan,3,Balochistan,Balochistan,1995,April,Q4
1995/11/04,PK2,Pakistan,6,Balochistan,Balochistan,1995,April,Q4
1995/04/21,PK2,Pakistan,4,Balochistan,Balochistan,1995,April,Q4
1995/01/05,PK2,Pakistan,1,Balochistan,Balochistan,1995,May,Q4
1995/11/05,PK2,Pakistan,1,Balochistan,Balochistan,1995,May,Q4
1995/05/21,PK2,Pakistan,1,Balochistan,Balochistan,1995,May,Q4
1995/01/06,PK2,Pakistan,1,Balochistan,Balochistan,1995,June,Q4
1995/11/06,PK2,Pakistan,1,Balochistan,Balochistan,1995,June,Q4
1995/06/21,PK2,Pakistan,1,Balochistan,Balochistan,1995,June,Q4
1995/01/07,PK2,Pakistan,5,Balochistan,Balochistan,1995,July,Q1
1995/11/07,PK2,Pakistan,16,Balochistan,Balochistan,1995,July,Q1
1995/07/21,PK2,Pakistan,19,Balochistan,Balochistan,1995,July,Q1
1995/01/08,PK2,Pakistan,3,Balochistan,Balochistan,1995,August,Q1
1995/11/08,PK2,Pakistan,3,Balochistan,Balochistan,1995,August,Q1
1995/08/21,PK2,Pakistan,3,Balochistan,Balochistan,1995,August,Q1
1995/01/09,PK2,Pakistan,1,Balochistan,Balochistan,1995,September,Q1
1995/11/09,PK2,Pakistan,1,Balochistan,Balochistan,1995,September,Q1
1995/09/21,PK2,Pakistan,1,Balochistan,Balochistan,1995,September,Q1
1995/01/10,PK2,Pakistan,0,Balochistan,Balochistan,1995,October,Q2
1995/11/10,PK2,Pakistan,0,Balochistan,Balochistan,1995,October,Q2
1995/10/21,PK2,Pakistan,0,Balochistan,Balochistan,1995,October,Q2
1995/01/11,PK2,Pakistan,0,Balochistan,Balochistan,1995,November,Q2
1995/11/11,PK2,Pakistan,0,Balochistan,Balochistan,1995,November,Q2
1995/11/21,PK2,Pakistan,1,Balochistan,Balochistan,1995,November,Q2
1995/01/12,PK2,Pakistan,4,Balochistan,Balochistan,1995,December,Q2
1995/11/12,PK2,Pakistan,6,Balochistan,Balochistan,1995,December,Q2
1995/12/21,PK2,Pakistan,5,Balochistan,Balochistan,1995,December,Q2
1996/01/01,PK2,Pakistan,4,Balochistan,Balochistan,1996,January,Q3
1996/11/01,PK2,Pakistan,6,Balochistan,Balochistan,1996,January,Q3
1996/01/21,PK2,Pakistan,6,Balochistan,Balochistan,1996,January,Q3
1996/01/02,PK2,Pakistan,5,Balochistan,Balochistan,1996,February,Q3
1996/11/02,PK2,Pakistan,5,Balochistan,Balochistan,1996,February,Q3
1996/02/21,PK2,Pakistan,5,Balochistan,Balochistan,1996,February,Q3
1996/01/03,PK2,Pakistan,7,Balochistan,Balochistan,1996,March,Q3
1996/11/03,PK2,Pakistan,5,Balochistan,Balochistan,1996,March,Q3
1996/03/21,PK2,Pakistan,5,Balochistan,Balochistan,1996,March,Q3
1996/01/04,PK2,Pakistan,2,Balochistan,Balochistan,1996,April,Q4
1996/11/04,PK2,Pakistan,2,Balochistan,Balochistan,1996,April,Q4
1996/04/21,PK2,Pakistan,1,Balochistan,Balochistan,1996,April,Q4
1996/01/05,PK2,Pakistan,2,Balochistan,Balochistan,1996,May,Q4
1996/11/05,PK2,Pakistan,2,Balochistan,Balochistan,1996,May,Q4
1996/05/21,PK2,Pakistan,3,Balochistan,Balochistan,1996,May,Q4
1996/01/06,PK2,Pakistan,2,Balochistan,Balochistan,1996,June,Q4
1996/11/06,PK2,Pakistan,2,Balochistan,Balochistan,1996,June,Q4
1996/06/21,PK2,Pakistan,1,Balochistan,Balochistan,1996,June,Q4
1996/01/07,PK2,Pakistan,2,Balochistan,Balochistan,1996,July,Q1
1996/11/07,PK2,Pakistan,4,Balochistan,Balochistan,1996,July,Q1
1996/07/21,PK2,Pakistan,3,Balochistan,Balochistan,1996,July,Q1
1996/01/08,PK2,Pakistan,2,Balochistan,Balochistan,1996,August,Q1
1996/11/08,PK2,Pakistan,2,Balochistan,Balochistan,1996,August,Q1
1996/08/21,PK2,Pakistan,2,Balochistan,Balochistan,1996,August,Q1
1996/01/09,PK2,Pakistan,1,Balochistan,Balochistan,1996,September,Q1
1996/11/09,PK2,Pakistan,1,Balochistan,Balochistan,1996,September,Q1
1996/09/21,PK2,Pakistan,1,Balochistan,Balochistan,1996,September,Q1
1996/01/10,PK2,Pakistan,0,Balochistan,Balochistan,1996,October,Q2
1996/11/10,PK2,Pakistan,0,Balochistan,Balochistan,1996,October,Q2
1996/10/21,PK2,Pakistan,0,Balochistan,Balochistan,1996,October,Q2
1996/01/11,PK2,Pakistan,0,Balochistan,Balochistan,1996,November,Q2
1996/11/11,PK2,Pakistan,0,Balochistan,Balochistan,1996,November,Q2
1996/11/21,PK2,Pakistan,1,Balochistan,Balochistan,1996,November,Q2
1996/01/12,PK2,Pakistan,1,Balochistan,Balochistan,1996,December,Q2
1996/11/12,PK2,Pakistan,2,Balochistan,Balochistan,1996,December,Q2
1996/12/21,PK2,Pakistan,3,Balochistan,Balochistan,1996,December,Q2
1997/01/01,PK2,Pakistan,6,Balochistan,Balochistan,1997,January,Q3
1997/11/01,PK2,Pakistan,7,Balochistan,Balochistan,1997,January,Q3
1997/01/21,PK2,Pakistan,9,Balochistan,Balochistan,1997,January,Q3
1997/01/02,PK2,Pakistan,2,Balochistan,Balochistan,1997,February,Q3
1997/11/02,PK2,Pakistan,3,Balochistan,Balochistan,1997,February,Q3
1997/02/21,PK2,Pakistan,2,Balochistan,Balochistan,1997,February,Q3
1997/01/03,PK2,Pakistan,14,Balochistan,Balochistan,1997,March,Q3
1997/11/03,PK2,Pakistan,11,Balochistan,Balochistan,1997,March,Q3
1997/03/21,PK2,Pakistan,10,Balochistan,Balochistan,1997,March,Q3
1997/01/04,PK2,Pakistan,3,Balochistan,Balochistan,1997,April,Q4
1997/11/04,PK2,Pakistan,4,Balochistan,Balochistan,1997,April,Q4
1997/04/21,PK2,Pakistan,3,Balochistan,Balochistan,1997,April,Q4
1997/01/05,PK2,Pakistan,2,Balochistan,Balochistan,1997,May,Q4
1997/11/05,PK2,Pakistan,2,Balochistan,Balochistan,1997,May,Q4
1997/05/21,PK2,Pakistan,2,Balochistan,Balochistan,1997,May,Q4
1997/01/06,PK2,Pakistan,3,Balochistan,Balochistan,1997,June,Q4
1997/11/06,PK2,Pakistan,4,Balochistan,Balochistan,1997,June,Q4
1997/06/21,PK2,Pakistan,3,Balochistan,Balochistan,1997,June,Q4
1997/01/07,PK2,Pakistan,3,Balochistan,Balochistan,1997,July,Q1
1997/11/07,PK2,Pakistan,7,Balochistan,Balochistan,1997,July,Q1
1997/07/21,PK2,Pakistan,13,Balochistan,Balochistan,1997,July,Q1
1997/01/08,PK2,Pakistan,3,Balochistan,Balochistan,1997,August,Q1
1997/11/08,PK2,Pakistan,3,Balochistan,Balochistan,1997,August,Q1
1997/08/21,PK2,Pakistan,4,Balochistan,Balochistan,1997,August,Q1
1997/01/09,PK2,Pakistan,1,Balochistan,Balochistan,1997,September,Q1
1997/11/09,PK2,Pakistan,1,Balochistan,Balochistan,1997,September,Q1
1997/09/21,PK2,Pakistan,1,Balochistan,Balochistan,1997,September,Q1
1997/01/10,PK2,Pakistan,1,Balochistan,Balochistan,1997,October,Q2
1997/11/10,PK2,Pakistan,1,Balochistan,Balochistan,1997,October,Q2
1997/10/21,PK2,Pakistan,1,Balochistan,Balochistan,1997,October,Q2
1997/01/11,PK2,Pakistan,0,Balochistan,Balochistan,1997,November,Q2
1997/11/11,PK2,Pakistan,0,Balochistan,Balochistan,1997,November,Q2
1997/11/21,PK2,Pakistan,1,Balochistan,Balochistan,1997,November,Q2
1997/01/12,PK2,Pakistan,2,Balochistan,Balochistan,1997,December,Q2
1997/11/12,PK2,Pakistan,3,Balochistan,Balochistan,1997,December,Q2
1997/12/21,PK2,Pakistan,3,Balochistan,Balochistan,1997,December,Q2
1998/01/01,PK2,Pakistan,6,Balochistan,Balochistan,1998,January,Q3
1998/11/01,PK2,Pakistan,6,Balochistan,Balochistan,1998,January,Q3
1998/01/21,PK2,Pakistan,14,Balochistan,Balochistan,1998,January,Q3
1998/01/02,PK2,Pakistan,5,Balochistan,Balochistan,1998,February,Q3
1998/11/02,PK2,Pakistan,4,Balochistan,Balochistan,1998,February,Q3
1998/02/21,PK2,Pakistan,4,Balochistan,Balochistan,1998,February,Q3
1998/01/03,PK2,Pakistan,6,Balochistan,Balochistan,1998,March,Q3
1998/11/03,PK2,Pakistan,5,Balochistan,Balochistan,1998,March,Q3
1998/03/21,PK2,Pakistan,8,Balochistan,Balochistan,1998,March,Q3
1998/01/04,PK2,Pakistan,2,Balochistan,Balochistan,1998,April,Q4
1998/11/04,PK2,Pakistan,1,Balochistan,Balochistan,1998,April,Q4
1998/04/21,PK2,Pakistan,2,Balochistan,Balochistan,1998,April,Q4
1998/01/05,PK2,Pakistan,2,Balochistan,Balochistan,1998,May,Q4
1998/11/05,PK2,Pakistan,1,Balochistan,Balochistan,1998,May,Q4
1998/05/21,PK2,Pakistan,1,Balochistan,Balochistan,1998,May,Q4
1998/01/06,PK2,Pakistan,1,Balochistan,Balochistan,1998,June,Q4
1998/11/06,PK2,Pakistan,1,Balochistan,Balochistan,1998,June,Q4
1998/06/21,PK2,Pakistan,3,Balochistan,Balochistan,1998,June,Q4
1998/01/07,PK2,Pakistan,11,Balochistan,Balochistan,1998,July,Q1
1998/11/07,PK2,Pakistan,7,Balochistan,Balochistan,1998,July,Q1
1998/07/21,PK2,Pakistan,3,Balochistan,Balochistan,1998,July,Q1
1998/01/08,PK2,Pakistan,2,Balochistan,Balochistan,1998,August,Q1
1998/11/08,PK2,Pakistan,1,Balochistan,Balochistan,1998,August,Q1
1998/08/21,PK2,Pakistan,2,Balochistan,Balochistan,1998,August,Q1
1998/01/09,PK2,Pakistan,1,Balochistan,Balochistan,1998,September,Q1
1998/11/09,PK2,Pakistan,1,Balochistan,Balochistan,1998,September,Q1
1998/09/21,PK2,Pakistan,1,Balochistan,Balochistan,1998,September,Q1
1998/01/10,PK2,Pakistan,1,Balochistan,Balochistan,1998,October,Q2
1998/11/10,PK2,Pakistan,0,Balochistan,Balochistan,1998,October,Q2
1998/10/21,PK2,Pakistan,0,Balochistan,Balochistan,1998,October,Q2
1998/01/11,PK2,Pakistan,0,Balochistan,Balochistan,1998,November,Q2
1998/11/11,PK2,Pakistan,0,Balochistan,Balochistan,1998,November,Q2
1998/11/21,PK2,Pakistan,1,Balochistan,Balochistan,1998,November,Q2
1998/01/12,PK2,Pakistan,1,Balochistan,Balochistan,1998,December,Q2
1998/11/12,PK2,Pakistan,2,Balochistan,Balochistan,1998,December,Q2
1998/12/21,PK2,Pakistan,2,Balochistan,Balochistan,1998,December,Q2
1999/01/01,PK2,Pakistan,7,Balochistan,Balochistan,1999,January,Q3
1999/11/01,PK2,Pakistan,7,Balochistan,Balochistan,1999,January,Q3
1999/01/21,PK2,Pakistan,6,Balochistan,Balochistan,1999,January,Q3
1999/01/02,PK2,Pakistan,12,Balochistan,Balochistan,1999,February,Q3
1999/11/02,PK2,Pakistan,11,Balochistan,Balochistan,1999,February,Q3
1999/02/21,PK2,Pakistan,11,Balochistan,Balochistan,1999,February,Q3
1999/01/03,PK2,Pakistan,10,Balochistan,Balochistan,1999,March,Q3
1999/11/03,PK2,Pakistan,3,Balochistan,Balochistan,1999,March,Q3
1999/03/21,PK2,Pakistan,5,Balochistan,Balochistan,1999,March,Q3
1999/01/04,PK2,Pakistan,1,Balochistan,Balochistan,1999,April,Q4
1999/11/04,PK2,Pakistan,1,Balochistan,Balochistan,1999,April,Q4
1999/04/21,PK2,Pakistan,1,Balochistan,Balochistan,1999,April,Q4
1999/01/05,PK2,Pakistan,2,Balochistan,Balochistan,1999,May,Q4
1999/11/05,PK2,Pakistan,1,Balochistan,Balochistan,1999,May,Q4
1999/05/21,PK2,Pakistan,1,Balochistan,Balochistan,1999,May,Q4
1999/01/06,PK2,Pakistan,2,Balochistan,Balochistan,1999,June,Q4
1999/11/06,PK2,Pakistan,1,Balochistan,Balochistan,1999,June,Q4
1999/06/21,PK2,Pakistan,1,Balochistan,Balochistan,1999,June,Q4
1999/01/07,PK2,Pakistan,4,Balochistan,Balochistan,1999,July,Q1
1999/11/07,PK2,Pakistan,6,Balochistan,Balochistan,1999,July,Q1
1999/07/21,PK2,Pakistan,3,Balochistan,Balochistan,1999,July,Q1
1999/01/08,PK2,Pakistan,4,Balochistan,Balochistan,1999,August,Q1
1999/11/08,PK2,Pakistan,2,Balochistan,Balochistan,1999,August,Q1
1999/08/21,PK2,Pakistan,2,Balochistan,Balochistan,1999,August,Q1
1999/01/09,PK2,Pakistan,1,Balochistan,Balochistan,1999,September,Q1
1999/11/09,PK2,Pakistan,1,Balochistan,Balochistan,1999,September,Q1
1999/09/21,PK2,Pakistan,1,Balochistan,Balochistan,1999,September,Q1
1999/01/10,PK2,Pakistan,0,Balochistan,Balochistan,1999,October,Q2
1999/11/10,PK2,Pakistan,0,Balochistan,Balochistan,1999,October,Q2
1999/10/21,PK2,Pakistan,0,Balochistan,Balochistan,1999,October,Q2
1999/01/11,PK2,Pakistan,0,Balochistan,Balochistan,1999,November,Q2
